Tanggal,Hari,Minggu Ke,Status Minggu,Jumlah Roda 2,Jumlah Roda 4,Jumlah Total
2026-02-23,Senin,1507,Libur Akademik,394,23,417
2026-02-24,Selasa,1508,Libur Akademik,399,23,422
2026-02-25,Rabu,1509,Libur Akademik,405,23,428
2026-02-26,Kamis,1510,Libur Akademik,400,23,423
2026-02-27,Jumat,1511,Libur Akademik,398,23,421
2026-02-28,Sabtu,1512,Libur,342,20,362
2026-03-01,Minggu,1513,Libur,335,19,354
2026-03-02,Senin,1514,Perkuliahan,1918,107,2025
2026-03-03,Selasa,1515,Perkuliahan,1918,108,2026
2026-03-04,Rabu,1516,Perkuliahan,1928,107,2035
2026-03-05,Kamis,1517,Perkuliahan,1924,107,2031
2026-03-06,Jumat,1518,Perkuliahan,1905,107,2012
2026-03-07,Sabtu,1519,Libur,343,19,362
2026-03-08,Minggu,1520,Libur,333,18,351
2026-03-09,Senin,1521,Perkuliahan,1901,107,2008
2026-03-10,Selasa,1522,Perkuliahan,1893,106,1999
2026-03-11,Rabu,1523,Perkuliahan,1906,106,2012
2026-03-12,Kamis,1524,Perkuliahan,1899,105,2004
2026-03-13,Jumat,1525,Perkuliahan,1895,105,2000
2026-03-14,Sabtu,1526,Libur,333,19,352
2026-03-15,Minggu,1527,Libur,331,18,349
2026-03-16,Senin,1528,Perkuliahan,1884,105,1989
2026-03-17,Selasa,1529,Perkuliahan,1892,106,1998
2026-03-18,Rabu,1530,Perkuliahan,1899,106,2005
2026-03-19,Kamis,1531,Perkuliahan,1905,106,2011
2026-03-20,Jumat,1532,Perkuliahan,1912,107,2019
2026-03-21,Sabtu,1533,Libur,336,19,355
2026-03-22,Minggu,1534,Libur,333,19,352
2026-03-23,Senin,1535,Perkuliahan,1921,107,2028
2026-03-24,Selasa,1536,Perkuliahan,1922,108,2030
2026-03-25,Rabu,1537,Perkuliahan,1933,109,2042
2026-03-26,Kamis,1538,Perkuliahan,1930,107,2037
2026-03-27,Jumat,1539,Perkuliahan,1916,107,2023
2026-03-28,Sabtu,1540,Libur,348,20,368
2026-03-29,Minggu,1541,Libur,335,19,354
2026-03-30,Senin,1542,Perkuliahan,1923,108,2031
2026-03-31,Selasa,1543,Perkuliahan,1923,107,2030
2026-04-01,Rabu,1544,Perkuliahan,1929,108,2037
2026-04-02,Kamis,1545,Perkuliahan,1934,107,2041
2026-04-03,Jumat,1546,Perkuliahan,1912,107,2019
2026-04-04,Sabtu,1547,Libur,346,19,365
2026-04-05,Minggu,1548,Libur,338,18,356
2026-04-06,Senin,1549,Perkuliahan,1914,107,2021
2026-04-07,Selasa,1550,Perkuliahan,1910,107,2017
2026-04-08,Rabu,1551,Perkuliahan,1904,107,2011
2026-04-09,Kamis,1552,Perkuliahan,1901,106,2007
2026-04-10,Jumat,1553,Perkuliahan,1901,105,2006
2026-04-11,Sabtu,1554,Libur,337,19,356
2026-04-12,Minggu,1555,Libur,332,18,350
2026-04-13,Senin,1556,Perkuliahan,1890,105,1995
2026-04-14,Selasa,1557,Perkuliahan,1895,106,2001
2026-04-15,Rabu,1558,Perkuliahan,1898,106,2004
2026-04-16,Kamis,1559,Perkuliahan,1892,106,1998
2026-04-17,Jumat,1560,Perkuliahan,1898,106,2004
2026-04-18,Sabtu,1561,Libur,334,19,353
2026-04-19,Minggu,1562,Libur,332,18,350
2026-04-20,Senin,1563,Perkuliahan,1911,107,2018
2026-04-21,Selasa,1564,Perkuliahan,1902,106,2008
2026-04-22,Rabu,1565,Perkuliahan,1910,107,2017
2026-04-23,Kamis,1566,Perkuliahan,1911,107,2018
2026-04-24,Jumat,1567,Perkuliahan,1911,107,2018
2026-04-25,Sabtu,1568,Libur,340,19,359
2026-04-26,Minggu,1569,Libur,335,19,354
2026-04-27,Senin,1570,Perkuliahan,1910,107,2017
2026-04-28,Selasa,1571,Perkuliahan,1928,108,2036
2026-04-29,Rabu,1572,Perkuliahan,1936,108,2044
2026-04-30,Kamis,1573,Perkuliahan,1927,108,2035
2026-05-01,Jumat,1574,Perkuliahan,1911,107,2018
2026-05-02,Sabtu,1575,Libur,344,20,364
2026-05-03,Minggu,1576,Libur,338,19,357
2026-05-04,Senin,1577,Perkuliahan,1911,107,2018
2026-05-05,Selasa,1578,Perkuliahan,1914,107,2021
2026-05-06,Rabu,1579,Perkuliahan,1916,107,2023
2026-05-07,Kamis,1580,Perkuliahan,1913,105,2018
2026-05-08,Jumat,1581,Perkuliahan,1894,105,1999
2026-05-09,Sabtu,1582,Libur,339,19,358
2026-05-10,Minggu,1583,Libur,331,18,349
2026-05-11,Senin,1584,Perkuliahan,1881,105,1986
2026-05-12,Selasa,1585,Perkuliahan,1895,106,2001
2026-05-13,Rabu,1586,Perkuliahan,1898,105,2003
2026-05-14,Kamis,1587,Perkuliahan,1900,105,2005
2026-05-15,Jumat,1588,Perkuliahan,1885,105,1990
2026-05-16,Sabtu,1589,Libur,331,18,349
2026-05-17,Minggu,1590,Libur,324,18,342
2026-05-18,Senin,1591,Perkuliahan,1885,106,1991
2026-05-19,Selasa,1592,Perkuliahan,1892,105,1997
2026-05-20,Rabu,1593,Perkuliahan,1903,105,2008
2026-05-21,Kamis,1594,Perkuliahan,1891,107,1998
2026-05-22,Jumat,1595,Perkuliahan,1887,106,1993
2026-05-23,Sabtu,1596,Libur,334,19,353
2026-05-24,Minggu,1597,Libur,328,18,346
2026-05-25,Senin,1598,Perkuliahan,1901,107,2008
2026-05-26,Selasa,1599,Perkuliahan,1909,107,2016
2026-05-27,Rabu,1600,Perkuliahan,1910,107,2017
2026-05-28,Kamis,1601,Perkuliahan,1903,107,2010
2026-05-29,Jumat,1602,Perkuliahan,1913,106,2019
2026-05-30,Sabtu,1603,Libur,340,19,359
2026-05-31,Minggu,1604,Libur,334,19,353
2026-06-01,Senin,1605,Ujian,4140,229,4369
2026-06-02,Selasa,1606,Ujian,4122,228,4350
2026-06-03,Rabu,1607,Ujian,4140,228,4368
2026-06-04,Kamis,1608,Ujian,4108,229,4337
2026-06-05,Jumat,1609,Ujian,4122,227,4349
2026-06-06,Sabtu,1610,Libur,333,19,352
2026-06-07,Minggu,1611,Libur,327,18,345
2026-06-08,Senin,1612,Ujian,4092,228,4320
2026-06-09,Selasa,1613,Ujian,4085,227,4312
2026-06-10,Rabu,1614,Ujian,4079,227,4306
2026-06-11,Kamis,1615,Ujian,4082,227,4309
2026-06-12,Jumat,1616,Ujian,4086,226,4312
2026-06-13,Sabtu,1617,Libur,329,18,347
2026-06-14,Minggu,1618,Libur,318,17,335
2026-06-15,Senin,1619,Ujian,4088,226,4314
2026-06-16,Selasa,1620,Ujian,4066,226,4292
2026-06-17,Rabu,1621,Ujian,4071,225,4296
2026-06-18,Kamis,1622,Ujian,4072,227,4299
2026-06-19,Jumat,1623,Ujian,4087,225,4312
2026-06-20,Sabtu,1624,Libur,334,18,352
2026-06-21,Minggu,1625,Libur,321,18,339
2026-06-22,Senin,1626,Ujian,4106,227,4333
2026-06-23,Selasa,1627,Ujian,4085,227,4312
2026-06-24,Rabu,1628,Ujian,4111,226,4337
